,id,tconst,release_date,revenue,budget
5192,290729,tt3776288,2014-09-29,0,0
5193,290730,tt2112307,2012-01-01,0,1000000
5194,290732,tt1735233,2011-07-11,0,0
5195,552878,tt9265528,2018-10-17,0,0
5196,159667,tt2388705,2013-01-06,0,0
5197,28596,tt1237961,2010-01-01,0,0
5198,159673,tt2076216,2013-05-10,0,0
5199,421818,tt1821525,2011-04-19,0,0
5200,159675,tt2413494,2013-01-16,0,0
5201,421822,tt5931338,2016-10-21,0,0
5202,290751,tt1741273,2015-10-14,34854990,19500000
5203,290753,tt3630862,2014-08-23,0,0
5204,159682,tt2214952,2013-01-19,0,0
5205,421833,tt4660172,2017-08-04,16544,0
5206,290762,tt2245003,2015-09-12,0,0
5207,290764,tt2401097,2015-01-15,593683,11000000
5208,290772,tt3036654,2014-06-03,0,0
5209,159701,tt2102499,2013-05-31,0,0
5210,421848,tt3685668,2016-10-27,0,0
5211,421851,tt6163356,2016-10-18,0,0
5212,421852,tt6000818,2016-10-21,0,0
5213,421854,tt6023444,2016-10-21,0,0
5214,421858,tt5132196,2016-05-04,0,0
5215,290789,tt2345721,2013-01-01,0,0
5216,552938,tt8324462,2018-10-13,0,0
5217,290796,tt1890588,2014-01-06,0,0
5218,290797,tt1709835,2014-04-29,0,0
5219,290802,tt3455822,2014-06-07,0,0
5220,421875,tt4833952,2016-03-01,0,0
5221,552950,tt2233979,2018-11-02,0,0
5222,421879,tt5192674,2017-10-20,0,0
5223,421881,tt5011994,2015-06-02,0,0
5224,421882,tt4820162,2016-10-15,0,0
5225,552957,tt6095984,2018-09-19,0,0
5226,290815,tt3717068,2015-03-19,0,0
5227,290825,tt3838992,2016-07-08,0,5000000
5228,159763,tt2368537,2012-10-20,0,0
5229,290841,tt3885932,2014-09-04,0,0
5230,159770,tt2334896,2013-10-04,0,10000
5231,159772,tt2208192,2013-01-20,0,0
5232,159775,tt2245756,2012-09-12,0,0
5233,290850,tt3233486,2014-06-09,0,0
5234,159783,tt2249167,2012-04-01,0,0
5235,421928,tt6175078,2016-10-13,0,0
5236,421934,,2015-12-04,0,0
5237,159803,tt2322036,2012-05-30,0,0
5238,553023,tt3967018,2014-10-16,0,0
5239,553024,tt8110546,2017-10-08,0,0
5240,421957,tt4312882,2016-10-18,0,0
5241,159817,tt2594098,2013-09-01,0,0
5242,159820,tt2428852,2013-01-16,0,0
5243,159824,tt2510894,2015-09-21,473226958,80000000
5244,159825,tt2262654,2012-07-06,0,0
5245,159826,tt2763252,2013-01-16,0,0
5246,159827,tt2586022,2013-01-16,0,0
5247,159828,tt2309924,2013-01-16,0,0
5248,159831,tt2537514,2013-01-17,0,0
5249,159837,tt2620238,2013-01-16,0,0
5250,421982,tt2896970,2013-06-08,0,0
5251,159838,tt2606344,2013-01-16,0,0
5252,159839,tt2150062,2013-01-18,0,0
5253,421987,tt3980310,2015-12-14,0,0
5254,553076,tt2898904,2018-10-09,0,60000
5255,553077,tt9097546,2018-10-05,0,0
5256,553080,tt6338506,2018-10-09,0,0
5257,422010,tt5116248,2016-10-20,0,0
5258,28802,tt0069745,1973-04-07,0,0
5259,290970,tt3819718,2014-08-29,99000000,0
5260,422047,tt4836580,2018-05-14,0,93
5261,422052,tt6266218,2017-09-27,0,0
5262,290999,tt2535470,2014-09-19,0,0
5263,159932,tt1540741,2013-09-19,18642,0
5264,159937,tt2234451,2013-01-06,0,0
5265,553159,,2018-10-10,0,0
5266,28874,tt1474276,2009-08-01,18434328,0
5267,553172,tt6236762,2018-10-09,0,0
5268,159967,tt2215221,2013-02-10,0,0
5269,422114,tt4902904,2017-01-20,0,2000000
5270,291044,tt3976280,2014-08-30,0,0
5271,422117,tt3912238,2016-05-02,0,0
5272,422127,tt6103962,2016-10-21,0,75000
5273,422128,tt4607722,2018-01-05,0,0
5274,159988,tt2386327,2013-10-11,0,0
5275,159990,tt2428114,2013-10-04,0,0
5276,422135,tt6128848,2016-11-04,0,0
5277,291069,tt1790892,2010-09-07,0,0
5278,160008,tt2047885,2011-12-30,0,0
5279,291081,tt1259574,2009-02-28,0,9000000
5280,422153,tt6173902,2016-10-21,0,0
5281,291084,tt1260581,2009-02-28,0,0
5282,291092,tt1259573,2009-02-28,0,0
5283,422173,tt4076344,2016-10-25,0,0
5284,422174,tt4938588,2015-08-01,0,0
5285,553250,tt6354056,2018-10-18,0,0
5286,553252,tt8710040,2018-10-14,0,0
5287,291129,,2010-09-07,0,0
5288,28987,tt1371160,2010-04-22,0,0
5289,422207,,2016-10-08,0,0
5290,160068,tt2425486,2013-02-10,2107925,0
5291,160070,tt1540767,2012-12-06,3377891,5000000
5292,160074,,2012-08-19,0,0
5293,291151,tt2238470,2014-06-12,0,0
5294,291154,tt3398052,2014-09-05,0,0
5295,291155,tt3701804,2014-09-18,0,0
5296,291157,tt3554418,2014-09-19,0,230
5297,291165,tt2367988,2013-01-01,0,0
5298,291167,tt3981112,2014-08-12,0,0
5299,160097,tt1928099,2010-07-09,0,0
5300,291182,tt1740766,2010-09-09,0,0
5301,291188,tt2658538,2017-07-07,0,0
5302,291189,tt3687304,2015-04-18,0,0
5303,160118,tt2187115,2013-03-08,0,1104000
5304,160122,tt1527813,2011-04-13,0,0
5305,422273,tt4714710,2018-12-17,0,0
5306,160139,tt1654523,2013-03-07,0,7700000
5307,160165,tt2650642,2013-09-06,0,0
5308,291264,tt2097331,2016-04-16,262921,0
5309,291270,tt2401878,2015-12-30,5659286,8000000
5310,291272,tt3520418,2015-06-05,0,0
5311,291276,tt1734493,2017-04-27,0,0
5312,291278,tt1674734,2012-11-02,0,0
5313,291281,tt3384176,2010-05-01,0,0
5314,160210,tt1447480,2010-03-31,0,0
5315,160218,tt2428400,2013-01-19,0,0
5316,291290,tt3236976,2015-11-27,0,0
5317,160220,tt2446192,2012-11-04,0,348164
5318,160221,tt1828355,2013-01-20,0,0
5319,422363,tt3589968,2016-10-22,0,0
5320,29159,tt1107816,2010-03-13,0,14000000
5321,160234,tt2069708,2012-09-14,0,0
5322,291319,tt2386502,2014-06-06,28951,500000
5323,291326,tt2946498,2014-08-19,0,0
5324,291328,tt1974420,2016-11-23,3885342,25000000
5325,422402,tt3176116,2013-09-21,0,0
5326,422405,tt3281960,2016-10-14,0,0
5327,291336,tt3526462,2014-10-18,0,0
5328,291345,tt3971944,2014-09-12,0,0
5329,291347,tt2564978,2014-09-19,0,0
5330,291348,tt2587914,2014-10-17,0,0
5331,291351,tt3450900,2016-04-27,908927,0
5332,291354,tt3250566,2013-09-09,0,0
5333,160283,,2010-06-29,0,0
5334,291356,tt3608930,2016-10-21,53647,0
5335,291357,tt1283930,2010-08-06,0,0
5336,291362,tt3110770,2015-03-06,0,1500000
5337,291370,tt1976576,2014-07-01,0,0
5338,291373,tt2273541,2012-03-22,0,0
5339,291374,tt2708306,2014-09-02,0,0
5340,291375,tt2286988,2013-08-10,0,0
5341,291379,tt2958172,2014-05-21,0,0
5342,422455,,2016-10-22,0,0
5343,553539,tt9046548,2018-10-12,0,0
5344,422469,tt4647900,2016-11-28,0,0
5345,291399,tt3785520,2015-01-01,0,25000
5346,422471,tt4985848,2016-09-23,0,0
5347,422472,tt4933238,2016-10-21,0,0
5348,291405,tt2282737,2015-07-10,0,0
5349,291413,tt3612320,2016-10-18,0,0
5350,291423,tt2170667,2014-04-27,0,0
5351,160352,tt2503968,2013-01-01,0,0
5352,553580,tt9026024,2018-10-12,200,0
5353,291438,tt1514044,2012-04-27,0,250000
5354,422514,tt4933506,2016-10-30,0,0
5355,422520,tt6066170,2016-09-24,0,0
5356,291452,tt3096810,2014-05-20,0,0
5357,160384,,2012-01-01,0,0
5358,291460,tt2873280,2014-08-29,0,0
5359,553619,tt5078618,2018-10-08,0,15000
5360,422550,tt4188950,2015-10-27,0,0
5361,422551,tt6007376,2016-07-26,0,0
5362,422553,tt4514646,2017-03-03,0,0
5363,160411,tt2815664,2012-09-08,0,0
5364,422559,tt3562370,2016-07-01,0,0
5365,422570,tt2960578,2015-10-02,0,0
5366,553648,tt9046560,2018-10-12,0,0
5367,291533,tt2352892,2013-10-26,0,260
5368,422607,,2016-10-20,0,0
5369,291537,tt3377996,2015-05-08,0,0
5370,553681,tt3214156,2013-09-19,0,2000
5371,291540,tt3135424,2014-10-03,0,0
5372,553685,tt8515802,2018-10-12,0,0
5373,553686,tt8275670,2018-08-21,0,0
5374,422615,tt5461956,2018-01-26,0,0
5375,422619,tt5639446,2018-11-08,0,0
5376,422623,tt6860128,2015-08-06,0,0
5377,160484,tt1427844,2009-01-01,0,25000
5378,553705,tt8343294,2018-01-01,0,0
5379,553708,tt7418682,2012-10-30,0,0
5380,160494,tt1913042,2011-12-13,0,0
5381,29426,tt1134854,2010-05-06,0,4000000
5382,29427,tt0455407,2010-02-26,54956140,20000000
5383,29430,tt1158934,2010-12-01,0,0
5384,29440,tt1525788,2010-01-30,0,50000
5385,29455,tt0057358,1963-02-11,0,0
5386,291608,tt1640644,2010-10-11,0,0
5387,29465,tt1592191,2010-01-01,0,5000
5388,291616,tt1728981,2011-09-18,0,0
5389,291626,tt1843222,2010-04-10,0,0
5390,29483,tt1209377,2009-08-06,0,4300000
5391,291628,tt2302743,2013-10-17,0,0
5392,160560,tt2334966,2012-12-01,0,1500
5393,160564,tt2241691,2013-03-05,0,0
5394,422708,tt5827212,2017-10-18,0,0
5395,553785,tt8860860,2018-10-12,0,0
5396,291643,tt1786724,2010-01-01,0,0
5397,553798,tt9083646,2018-11-24,0,0
5398,422727,tt2827058,2017-01-03,0,0
5399,160588,tt2334873,2013-08-01,99206215,18000000
5400,291678,tt3184798,2014-05-18,0,0
5401,422753,tt6589292,2017-04-01,0,0
5402,29538,tt1351224,2010-01-08,0,0
5403,422761,tt4877606,2017-07-25,0,0
5404,291700,,2014-05-20,0,0
5405,422773,tt5192190,2015-05-16,0,0
5406,291705,tt3088200,2014-06-18,0,0
5407,29564,tt1319743,2010-01-19,0,8000000
5408,553856,tt8046636,2018-10-13,0,0
5409,422790,tt4009794,2015-03-07,0,0
5410,160647,tt2184095,2012-11-05,0,85000
5411,291720,tt2343775,2012-04-09,0,0
5412,422792,tt4105700,2016-11-01,0,0
5413,291735,tt2558484,2013-07-02,0,0
5414,422810,,2014-04-14,0,0
5415,553882,tt7049542,2019-01-18,0,0
5416,553884,tt3643544,2018-10-26,0,0
5417,160669,tt1517632,2011-08-28,0,0
5418,422821,tt3758852,2017-10-14,0,0
5419,29614,tt1124374,2008-01-31,0,5000000
5420,553903,tt9227936,2018-08-11,0,0
5421,422842,tt6203026,2016-10-23,0,0
5422,160704,tt2357377,2013-01-30,48965210,9000000
5423,160706,tt2244856,2012-07-19,0,0
5424,553928,tt8637922,2018-10-13,0,0
5425,422868,tt3202982,2014-01-17,0,0
5426,422874,tt4715356,2016-04-06,0,0
5427,291805,tt3110958,2016-06-02,334901337,90000000
5428,422878,tt6191090,2016-10-21,0,0
5429,291817,tt2219650,2015-03-13,0,0
5430,160758,tt1155588,2012-11-30,0,0
5431,160768,tt2210834,2013-09-11,30283,10000000
5432,291846,tt3670264,2013-08-13,0,0
5433,291851,tt2477218,2015-03-30,0,6000000
5434,291854,tt4003774,2014-10-10,0,0
5435,291856,tt4008506,2014-10-14,0,0
5436,291863,tt2822584,2014-09-19,0,0
5437,291865,tt4030442,2014-04-14,0,0
5438,291866,tt3745906,2015-09-14,0,0
5439,291868,tt4029998,2014-09-18,0,0
5440,291869,tt3713030,2015-01-29,0,0
5441,160798,,2012-04-02,0,0
5442,291871,tt2992000,2016-01-01,0,0
5443,291870,tt1860213,2016-01-20,94073028,11500000
5444,291874,tt3262252,2016-04-08,0,0
5445,160804,tt2577174,2012-11-12,0,900000
5446,291876,tt2663568,2013-06-19,0,0
5447,291888,tt2419450,2013-12-02,0,0
5448,422972,tt5020372,2016-12-09,0,0
5449,160833,tt2192582,2012-11-15,809738,0
5450,29776,tt1558576,2010-03-30,0,100
5451,422993,tt3811786,2014-05-21,0,0
5452,554071,tt9146462,2018-10-11,0,0
5453,423000,,2016-10-27,0,0
5454,423002,tt6170200,2016-10-19,0,0
5455,160859,tt2475154,2013-04-11,0,0
5456,160873,tt2408734,2013-01-08,0,0
5457,554110,tt5932330,2018-02-23,0,0
5458,160897,tt2170301,2012-01-12,0,0
5459,554115,tt8415564,2018-10-15,0,0
5460,554119,tt5884484,2016-03-18,0,0
5461,29833,tt0914799,2007-10-17,0,0
5462,160907,tt2364659,2012-02-07,0,0
5463,423076,tt5426060,2017-01-04,0,0
5464,423080,tt5025254,2016-10-16,0,0
5465,554152,tt9095324,2018-11-14,0,2300000
5466,292014,tt3477554,2014-12-12,0,0
5467,423087,tt5503688,2017-10-12,0,0
5468,554162,tt8883498,2018-10-14,0,0
5469,423093,tt5517438,2016-10-28,0,0
5470,292022,tt2797190,2014-01-01,0,0
5471,554175,tt9077188,2018-10-19,0,0
5472,29888,tt1182884,2010-01-08,2700000,5600000
5473,292037,tt3625906,2014-03-01,0,0
5474,292040,tt3321300,2015-04-11,1473809,0
5475,423119,,2015-09-29,0,0
5476,423122,tt6217368,2016-11-04,0,0
5477,292051,tt0469213,2011-07-01,0,0
5478,554205,tt9282616,2018-11-15,0,0
5479,29919,tt1074214,2009-01-01,0,0
5480,29920,tt1291652,2010-01-15,0,0
5481,292081,tt1322313,2015-05-22,88097,400000
5482,423156,tt6190118,2016-10-28,0,0
5483,423157,tt5952474,2016-08-09,0,0
5484,292086,tt2016168,2012-10-21,0,46000
5485,554235,,2015-03-19,0,0
5486,292096,tt3044972,2014-02-01,0,0
5487,292097,tt1763321,2010-11-01,0,0
5488,292106,tt3789946,2014-10-06,1000000,64319
5489,292108,tt3149900,2014-09-09,0,0
5490,292109,tt3800560,2017-04-02,0,0
5491,292110,tt2290323,2014-03-19,0,0
5492,292115,tt2871776,2013-12-01,0,0
5493,292125,tt3647328,2014-08-20,0,0
5494,292127,tt2077766,2012-03-01,0,5300000
5495,292129,tt4499732,2012-08-19,0,0
5496,554279,tt9103028,2018-11-18,0,0
5497,554282,tt9093130,2018-12-15,0,0
5498,423213,tt6176138,2016-11-14,0,0
5499,554288,tt9102152,2018-11-24,0,0
5500,554294,tt9058944,2018-12-16,0,0
5501,423224,tt6158604,2016-10-28,0,0
5502,292155,tt1651083,2011-01-01,0,0
5503,30020,tt0120265,1997-09-28,0,0
5504,423236,tt4966532,2017-05-05,0,2408070
5505,292177,tt3529198,2014-09-27,360736,0
5506,292183,,2011-09-12,0,0
5507,423255,tt6028864,2016-10-07,0,0
5508,292191,tt3797142,2014-08-12,0,0
5509,423268,tt3113386,2014-01-01,0,0
5510,30061,tt1494772,2010-02-23,0,0
5511,161143,tt2702348,2013-01-29,0,0
5512,292218,tt2806878,2014-05-07,0,2500000
5513,423302,tt6128878,2016-10-28,0,0
5514,292257,tt3821674,2013-12-02,0,0
5515,161187,tt2034098,2013-02-15,0,700000
5516,30124,tt1056441,2008-02-27,0,0
5517,423342,tt5866594,2016-10-21,0,0
5518,292277,tt3915966,2015-04-25,0,0
5519,292280,tt4030600,2017-01-12,26667197,7400000
5520,554425,tt9150866,2018-10-16,0,0
5521,423377,tt3553378,2016-12-09,0,0
5522,423383,tt4906164,2017-11-28,0,0
5523,161240,tt1422881,2008-01-01,0,0
5524,161250,tt2385522,2013-01-18,0,40000
5525,292342,tt3918650,2014-09-12,0,0
5526,423414,tt5833186,2017-09-22,0,0
5527,423416,tt5623840,2016-04-11,0,0
5528,423415,tt4828330,2017-10-01,0,10000
5529,423431,tt4266692,2014-10-30,4000000,2000000
5530,161303,tt1815998,2013-02-06,0,0
5531,30239,tt1156173,2009-05-19,5701481,13000000
5532,161321,tt0817545,2013-02-15,45659,4000000
5533,554537,tt5002444,2018-02-22,0,0
5534,292396,tt3361004,2014-09-13,0,0
5535,161343,tt2182097,2013-04-12,0,0
5536,292431,tt3774694,2015-07-06,249083,3000000
5537,292436,tt3904176,2014-09-06,0,0
5538,423522,tt7083826,2018-08-17,0,0
5539,423528,tt1603482,2010-01-01,0,0
5540,554603,tt7747308,2018-10-16,0,0
5541,423536,tt4705740,2017-03-01,0,0
5542,423541,tt3521976,2016-10-25,0,0
5543,554617,tt8709452,2018-12-08,0,0
5544,292474,,2013-03-05,0,0
5545,292481,tt1460798,2014-08-18,0,5000000
5546,292483,tt3569356,2014-09-23,36026,800000
5547,554633,tt5646604,2018-10-16,0,0
5548,161427,,2011-09-06,0,0
5549,423575,tt6221322,2016-09-30,0,0
5550,292509,tt1508689,2013-03-05,0,0
5551,554654,tt3997232,2014-07-29,0,0
5552,423588,tt5540898,2016-04-22,0,0
5553,554669,tt2075257,2012-10-13,0,0
5554,292540,tt1316089,2011-11-01,0,0
5555,161479,tt2082222,2012-11-26,0,0
5556,161482,tt2040537,2013-02-04,0,0
5557,423627,tt5470222,2016-12-09,0,10000000
5558,423628,tt4700756,2016-12-02,890303,3500000
5559,161499,tt2188746,2012-01-01,0,0
5560,423646,tt5723272,2017-11-23,321011,0
5561,423664,,2016-01-01,0,0
5562,554739,tt9109306,2019-01-24,0,0
5563,423671,tt5916786,2017-01-08,0,0
5564,292600,tt2077885,2012-06-20,0,0
5565,292607,tt2821314,2014-10-03,0,0
5566,292617,tt2613470,2013-01-12,0,0
5567,554762,tt8396130,2018-10-17,0,23000
5568,554779,tt7046974,2018-12-14,0,0
5569,292636,tt2606614,2014-04-03,0,450
5570,292638,tt3139682,2014-09-10,0,0
5571,423710,tt5119264,2017-01-11,0,0
5572,30510,tt1568802,2010-01-01,0,0
5573,423745,tt4041336,2014-01-01,0,0
5574,423787,tt3813334,2015-10-29,0,0
5575,292723,,2010-10-12,0,0
5576,554872,,2018-06-03,0,0
5577,30587,tt1588412,2010-01-19,0,0
5578,161672,tt2207178,2013-08-23,0,0
5579,161683,tt2170579,2013-01-08,0,100000
5580,30618,tt1181795,2010-09-01,129706,25000000
5581,423845,tt5714322,2016-11-01,0,0
5582,554923,tt8938582,2018-10-01,0,0
5583,292790,tt2126285,2011-10-11,0,0
5584,292795,tt3526408,2014-10-17,0,0
5585,423878,tt5017220,2016-01-31,0,0
5586,30675,tt1483025,2010-02-02,7000000,0
5587,292821,tt3282174,2014-09-01,0,0
5588,423891,tt6260218,2016-12-11,0,0
5589,423893,tt6288876,2016-12-18,0,0
5590,423899,tt5816682,2017-09-13,65421267,0
5591,554977,tt9141472,2018-09-05,0,0
5592,292834,tt4000956,2016-09-09,0,0
5593,554979,tt4694366,2018-11-06,0,0
5594,30695,tt1392744,2010-01-15,0,0
5595,292850,tt2258545,2012-07-26,0,0
5596,161782,tt2381962,2013-01-22,0,1000000
5597,555032,tt9159182,2018-10-14,0,0
5598,423966,tt6108612,2016-10-31,0,0
5599,423971,tt2049386,2010-01-01,0,0
5600,555044,tt3180548,2018-12-07,0,0
5601,423985,tt5228262,2017-05-05,0,0
5602,555058,tt5643730,2018-11-23,0,640451
5603,555059,tt7052108,2018-10-16,0,0
5604,423988,tt5464234,2017-06-01,0,1000000
5605,424000,tt6206026,2016-10-30,0,0
5606,30807,tt3744084,2010-02-23,0,0
5607,292953,tt1887710,2011-07-13,0,0
5608,424049,tt6072870,2016-09-25,0,0
5609,292985,tt4007494,2014-09-15,0,0
5610,292988,tt2443022,2013-10-27,0,0
5611,424060,tt6186362,2016-11-03,0,0
5612,424062,tt4700190,2016-11-01,0,0
5613,292992,tt2300913,2014-11-21,0,0
5614,293006,tt3797808,2014-07-20,0,0
5615,161939,tt2816682,2013-03-31,0,0
5616,293029,,2014-08-21,0,0
5617,30886,tt1185412,2010-01-22,0,1250000
5618,424105,tt6233688,2016-11-08,0,0
5619,555183,tt8420670,2018-11-19,0,0
5620,424113,tt4010204,2016-11-11,0,0
5621,555185,tt7704392,2018-06-01,0,0
5622,424117,tt1615842,2013-11-30,0,100
5623,424118,tt4438594,2016-11-08,0,0
5624,424121,tt6217306,2018-09-21,0,0
5625,424122,tt2350782,2015-10-18,0,0
5626,555198,tt7475654,2018-06-14,0,0
5627,424131,tt4958468,2016-12-25,0,0
5628,424132,tt6151042,2016-11-03,0,750000
5629,555205,tt9150132,2017-01-01,0,1
5630,424139,tt1502407,2018-10-18,253688035,10000000
5631,162010,tt1770675,2013-01-31,0,0
5632,293082,tt3530690,2014-11-23,0,0
5633,424159,,2015-01-01,0,0
5634,555233,tt7570664,2017-11-30,0,0
5635,293093,tt3188614,2014-10-04,0,0
5636,555249,tt8466648,2018-10-20,0,0
5637,555252,tt9149982,2018-10-20,0,0
5638,424195,tt5167168,2015-10-09,0,7000
5639,293126,tt4007554,2014-09-15,0,0
5640,555277,tt9168416,2018-12-22,0,0
5641,424208,tt3061222,2017-05-18,0,0
5642,555281,tt9202096,2018-12-23,0,0
5643,31007,tt1183923,2010-10-29,361960,0
5644,31011,tt0485947,2009-11-06,2331721,47000000
5645,293155,tt3529260,2014-09-19,0,0
5646,293156,tt3392804,2014-09-28,0,0
5647,293167,tt3731562,2017-03-08,566652812,185000000
5648,31035,tt1386683,2010-03-19,1853321,0
5649,31041,tt1225703,2010-01-19,0,0
5650,293187,tt3881454,2014-09-20,0,0
5651,293188,tt2319781,2012-01-01,0,0
5652,424266,tt2417586,2013-11-04,0,0
5653,162124,tt2386170,2012-03-10,0,0
5654,31059,tt1569465,2010-01-21,22212223,2000000
5655,293205,tt4067256,2014-10-11,0,0
5656,293209,tt3345330,2013-11-19,0,0
5657,424284,tt5047400,2017-12-15,0,0
5658,162145,tt2081437,2012-11-24,0,0
5659,293229,tt3779726,2014-06-11,0,0
5660,424305,tt6210096,2016-10-31,0,0
5661,293235,tt3843514,2014-07-16,0,0
5662,424310,tt2066069,2013-01-01,0,0
5663,293241,tt1756672,2010-12-20,0,0
5664,424332,tt5523004,2016-11-22,0,0
5665,293262,tt4008652,2014-10-10,7205,0
5666,293265,tt3399368,2014-09-13,0,0
5667,293271,tt2371399,2014-10-10,2200510,4700000
5668,162215,tt1894476,2013-09-10,0,0
5669,293299,tt3689498,2014-10-25,0,0
5670,31156,tt1472122,2013-11-25,0,0
5671,293310,tt4044364,2014-10-24,3003169,0
5672,31172,tt1172230,2009-06-21,878153,6850000
5673,424388,tt3177086,2016-11-04,0,0
5674,424399,tt4959876,2016-12-20,0,0
5675,31185,tt1362045,2009-02-12,0,0
5676,555479,tt9192942,2018-10-22,0,0
5677,424408,tt5022626,2016-11-15,0,0
5678,293337,tt1051715,2010-11-01,0,0
5679,31196,tt1300159,2010-01-29,0,300000
5680,162281,tt2088011,2010-01-25,0,0
5681,424432,tt4115648,2014-05-06,0,0
5682,293379,tt2584642,2012-10-31,0,0
5683,424472,,2014-05-13,0,0
5684,293401,tt1908551,2011-07-06,0,0
5685,424480,tt6368348,2015-01-15,0,0
5686,424482,tt6046116,2016-07-25,0,0
5687,424488,tt4899370,2017-06-09,13406883,0
5688,293422,tt4536452,2014-08-25,0,0
5689,293432,tt1531929,2010-01-19,0,0
5690,424510,tt6212496,2017-07-29,0,0
5691,424522,tt5512676,2010-10-02,0,0
5692,293452,tt2364897,2016-09-09,0,15000000
5693,293462,tt1777621,2010-12-02,0,0
5694,424540,,2012-01-01,0,0
5695,424580,tt3691270,2016-07-25,0,0
5696,424583,tt4938292,2015-11-01,0,0
5697,555656,tt5427122,2016-08-13,0,0
5698,424588,tt4482572,2016-01-14,0,0
5699,424593,tt4512356,2015-08-09,0,0
5700,424600,tt5686132,2017-04-22,0,0
5701,555676,tt7077896,2017-06-17,0,0
5702,293533,tt1876339,2010-10-26,0,0
5703,293536,tt3361186,2014-01-01,0,0
5704,293540,tt2951396,2014-09-23,0,0
5705,424629,tt2237448,2013-07-27,0,0
5706,293562,tt2069948,2013-12-27,0,0
5707,424637,tt5512756,2016-12-09,0,0
5708,293572,tt1958043,2014-10-10,0,0
5709,424645,tt6235008,2016-11-08,0,0
5710,293574,tt2670946,2013-09-21,0,0
5711,424649,tt5747412,2016-06-21,0,0
5712,424651,tt6043072,2019-02-08,0,0
5713,424656,tt5526456,2016-04-16,0,0
5714,424661,tt5333842,2016-11-26,0,0
5715,293595,tt5645166,2014-07-08,0,0
5716,31458,tt1451797,2010-01-01,2000000,7500000
5717,31474,tt0297688,1987-10-01,0,0
5718,31476,tt0352443,1989-11-08,0,0
5719,424694,tt1727824,2018-10-24,894027543,52000000
5720,293628,tt3153524,2014-03-20,0,40
5721,293632,tt3249524,2014-10-07,0,0
5722,293633,tt2403558,2014-10-10,0,2500000
5723,293646,tt2006295,2015-08-06,24902723,25000000
5724,293654,tt3761706,2014-09-18,0,2000000
5725,293660,tt1431045,2016-02-09,783100000,58000000
5726,555845,tt7600294,2018-10-09,0,0
5727,555850,tt8262802,2018-11-02,0,0
5728,424781,tt5688932,2018-07-06,0,0
5729,555853,tt9155048,2018-10-23,0,0
5730,162639,tt2011223,2012-01-26,0,0
5731,424783,tt4701182,2018-12-15,467989645,135000000
5732,424796,,2012-01-01,0,0
5733,424799,,2013-01-01,0,0
5734,424800,,2013-01-01,0,0
5735,424807,tt6103722,2016-11-05,0,0
5736,555881,,2014-10-06,0,0
5737,424810,,2013-01-01,0,0
5738,424812,,2014-01-01,0,0
5739,293743,tt2076939,2011-10-01,0,0
5740,424817,,2014-01-01,0,0
5741,424822,tt5334108,2016-11-05,0,0
5742,424834,tt3799926,2016-10-08,0,0
5743,293767,tt2513074,2016-11-10,30930984,40000000
5744,293768,tt1458169,2017-06-16,30718107,21000000
5745,555914,tt7240568,2018-10-23,0,0
5746,293771,tt3816458,2015-03-27,0,0
5747,293787,tt4253462,2014-07-03,0,0
5748,293796,tt2229497,2014-04-08,0,10000
5749,293800,tt0758763,2006-03-24,0,0
5750,424873,tt6155618,2016-12-06,0,0
5751,555949,tt8426800,2018-09-09,0,0
5752,293807,tt3993804,2010-09-07,0,0
5753,555953,tt4590434,2018-05-05,0,0
5754,424889,tt6151826,2016-12-06,0,0
5755,293821,tt2778268,2013-01-01,0,0
5756,293828,tt3350890,2014-10-03,0,0
5757,293859,tt2379715,2014-11-11,0,0
5758,293861,tt2314036,2014-01-01,0,0
5759,293863,tt1655441,2015-04-16,65663276,25000000
5760,293880,tt3569326,2014-09-19,0,600000
5761,293901,tt2544472,2014-07-01,0,0
5762,424979,tt3276618,2016-01-21,0,0
5763,424993,tt2330841,2012-09-02,0,0
5764,424996,tt6079304,2016-10-29,0,0
5765,424998,tt6113488,2017-04-07,0,0
5766,425003,tt6257714,2016-11-18,0,0
5767,425007,tt2057920,2016-12-06,0,0
5768,425010,tt6279896,2016-11-07,0,0
5769,293950,tt3103620,2015-01-01,0,200000
5770,162880,tt1630654,2010-03-31,0,0
5771,293970,tt2118624,2015-10-09,0,0
